,gtrend,ILI
2016-01-10,11,1.7437599999999998
2016-01-17,12,1.47809
2016-01-24,8,1.98363
2016-01-31,8,1.34354
2016-02-07,10,1.62109
2016-02-14,16,1.74373
2016-02-21,21,2.16718
2016-02-28,33,2.5566400000000002
2016-03-06,31,2.9807799999999998
2016-03-13,28,3.27547
2016-03-20,18,2.7159
2016-03-27,19,2.61708
2016-04-03,14,2.69445
2016-04-10,13,1.99845
2016-04-17,11,1.78037
2016-04-24,5,2.03978
2016-05-01,10,1.6494099999999998
2016-05-08,5,1.38487
2016-05-15,2,1.61093
2016-05-22,5,2.04325
2016-05-29,5,0.619743
2016-06-05,3,1.9947099999999998
2016-06-12,1,1.77268
2016-06-19,3,1.09439
2016-06-26,3,0.386764
2016-07-03,1,0.274348
2016-07-10,3,0.05844540000000001
2016-07-17,3,0.339992
2016-07-24,5,0.042625699999999996
2016-07-31,5,0.7541479999999999
2016-08-07,2,0.324675
2016-08-14,1,0.254842
2016-08-21,0,0.255973
2016-08-28,2,0.366898
2016-09-04,6,0.568788
2016-09-11,6,0.373274
2016-09-18,8,0.9548610000000001
2016-09-25,8,0.768597
2016-10-02,7,0.980667
2016-10-09,8,1.11524
2016-10-16,6,0.9496180000000001
2016-10-23,8,1.1312200000000001
2016-10-30,5,0.951427
2016-11-06,5,1.41216
2016-11-13,8,1.27009
2016-11-20,4,0.976864
2016-11-27,7,0.886824
2016-12-04,8,1.07108
2016-12-11,6,1.4914399999999999
2016-12-18,13,0.935866
2016-12-25,7,1.57013
2017-01-01,10,1.3245
2017-01-08,16,1.26724
2017-01-15,17,1.9268599999999998
2017-01-22,24,2.62467
2017-01-29,32,2.67524
2017-02-05,44,3.42476
2017-02-12,57,3.6865
2017-02-19,66,3.14223
2017-02-26,37,3.40217
2017-03-05,34,2.49126
2017-03-12,30,2.5539099999999997
2017-03-19,30,2.53512
2017-03-26,26,2.12182
2017-04-02,28,1.36986
2017-04-09,21,1.8018
2017-04-16,16,1.92
2017-04-23,13,1.2903200000000001
2017-04-30,11,1.3967200000000002
2017-05-07,6,1.30112
2017-05-14,6,1.02389
2017-05-21,4,0.444984
2017-05-28,6,0.40783
2017-06-04,3,0.257334
2017-06-11,3,0.309324
2017-06-18,3,0.375469
2017-06-25,4,0.296234
2017-07-02,2,0.39266999999999996
2017-07-09,4,0.169492
2017-07-16,3,0.162075
2017-07-23,2,0.0912825
2017-07-30,1,0.133452
2017-08-06,2,0.21017199999999997
2017-08-13,6,0.132217
2017-08-20,2,0.505051
2017-08-27,4,0.351288
2017-09-03,4,0.33829499999999996
2017-09-10,5,0.40885900000000003
2017-09-17,8,1.31243
2017-09-24,11,1.58903
2017-10-01,7,1.6393400000000002
2017-10-08,10,1.9377
2017-10-15,3,1.5299399999999999
2017-10-22,10,1.50619
2017-10-29,8,1.7981900000000002
2017-11-05,11,1.5652700000000002
2017-11-12,9,1.74763
2017-11-19,8,0.937183
2017-11-26,11,2.02989
2017-12-03,12,1.7397900000000002
2017-12-10,17,2.13326
2017-12-17,21,1.9492599999999998
2017-12-24,43,2.8477200000000003
2017-12-31,53,3.59025
2018-01-07,63,3.79294
2018-01-14,92,4.286490000000001
2018-01-21,100,4.16218
2018-01-28,95,4.773680000000001
2018-02-04,99,4.9341099999999996
2018-02-11,83,4.87649
2018-02-18,64,4.34143
2018-02-25,58,3.99705
2018-03-04,42,3.48291
2018-03-11,34,3.5802099999999997
2018-03-18,30,2.4538
2018-03-25,42,2.16331
2018-04-01,27,1.96597
2018-04-08,19,1.94613
2018-04-15,19,2.10891
2018-04-22,13,2.11268
2018-04-29,12,2.01085
2018-05-06,10,1.8767200000000002
2018-05-13,6,1.48108
2018-05-20,2,1.7023700000000002
2018-05-27,5,1.7595299999999998
2018-06-03,3,1.8740599999999998
2018-06-10,3,1.62032
2018-06-17,3,0.17152699999999999
2018-06-24,3,0.12170399999999999
2018-07-01,3,0.043346300000000004
2018-07-08,3,0.158646
2018-07-15,2,0.255211
2018-07-22,2,0.38910500000000003
2018-07-29,1,0.23607199999999998
2018-08-05,2,0.131464
2018-08-12,5,0.22301500000000002
2018-08-19,2,0.29473699999999997
2018-08-26,4,0.368098
2018-09-02,4,0.390625
2018-09-09,7,0.644505
2018-09-16,7,0.8760110000000001
2018-09-23,3,1.21468
2018-09-30,11,1.00353
2018-10-07,9,1.27936
2018-10-14,9,1.4317799999999998
2018-10-21,6,1.4437
2018-10-28,8,1.35014
2018-11-04,6,1.4736799999999999
2018-11-11,9,1.3503100000000001
2018-11-18,6,1.5469700000000002
2018-11-25,5,1.5416299999999998
2018-12-02,7,1.60114
2018-12-09,10,1.47003
2018-12-16,8,1.6495099999999998
2018-12-23,11,1.8359999999999999
2018-12-30,15,1.9008200000000002
